Discharge Temp(F),Water Temp(F),Water Flow Rate(gpm),Intake Air Temp(F),Air Flow(cfm)
62.3,118,0,60.4,1233.3
62.3,118.1,0,60.3,1245.8
62.3,118.3,0.1,60.3,1242.2
62.3,118.6,0,60,1241.7
62.3,118.8,0,59.5,1247.7
61.8,119.1,0.1,58.3,1239.6
61.8,119.3,0.2,56.2,1231.8
61.8,119.5,0.2,56.4,855.4
61.8,119.6,0.2,56.4,860.6
61.8,119.7,0.2,56.3,850
61.8,119.7,0.2,56.3,858.1
61.8,119.6,0.2,56.3,852
61.8,119.4,0.2,56.3,857
61.8,119.2,0.2,56.2,853.7
61.9,118.9,0.2,56.2,850
61.9,118.4,0.2,56.3,857.2
---,118.4,---,---,852.5
61.9,118.4,0.2,56.3,853.2
61.8,118.6,0.2,56.3,848.9
61.8,118.9,0.2,56.2,861.4
61.8,119.1,0.2,56.2,857.3
61.8,119.3,0.2,56.2,855.2
61.8,119.5,0.2,56.2,854.2
61.8,119.6,0.2,56.2,851.2
61.7,119.7,0.2,56.2,860.7
61.7,119.6,0.2,56.1,853.1
61.7,119.5,0.2,56.2,857
61.7,119.3,0.2,56.2,848.9
61.7,119,0.2,56.1,855.9
61.7,118.8,0.2,56.1,855.2
61.8,118.4,0.2,56.1,859.1
61.8,118.4,0.2,56.1,863.8
61.8,118.5,0.2,56.1,858.5
61.7,118.7,0.2,56.1,860.5
61.7,118.9,0.2,56.1,851.6
61.8,119.2,0.2,56.1,852.9
61.7,119.4,0.2,56.1,856.8
61.7,119.6,0.2,56.2,858.2
61.7,119.7,0.2,56.1,852.4
61.8,119.7,0.2,56.1,853.3
61.8,119.6,0.2,56.1,849.5
61.8,119.5,0.2,56.2,853.2
61.9,119.2,0.2,56.2,855.7
61.9,118.9,0.2,56.2,856.4
61.9,118.7,0.2,56.2,850
62,118.4,0.2,56.3,862.2
62,118.4,0.2,56.3,#VALUE!
62,118.5,0.2,56.3,854.7
62,118.8,0.2,56.3,857.8
62,119,0.2,56.4,854.5
61.9,119.2,0.2,56.4,858.3
61.9,119.5,0.2,56.4,853.5
61.9,119.6,0.2,56.4,859.3
61.9,119.7,0.2,56.5,850.3
61.9,119.7,0.2,56.4,863.4
62,119.6,0.2,56.4,853.6
62,119.4,0.2,56.5,853
62,119.1,0.2,56.5,858
62,118.9,0.2,56.5,847.6
62,118.6,0.2,56.5,851.3
62,118.4,0.2,56.7,850.9
61.9,118.4,0.2,56.7,#VALUE!
61.8,118.6,0.2,56.4,848.2
61.7,118.8,0.2,56.2,848.4
61.7,119.1,0.2,56,859
61.6,119.3,0.2,56,852.1
61.6,119.5,0.2,56.1,850.7
61.6,119.6,0.2,56,855.6
61.7,119.7,0.2,56,855.1
61.7,119.6,0.2,56,860
61.8,119.5,0.2,56,856.9
61.8,119.3,0.2,56.1,856
61.9,119.1,0.2,56.1,851.3
62,118.8,0.2,56.2,851.6
61.9,118.5,0.2,56.2,845.3
61.9,118.4,0.2,56.2,851
61.9,118.5,0.2,56.2,855.8
62,118.7,0.2,56.2,855
62,118.9,0.2,56.2,857.8
62,119.2,0.2,56.3,848.9
62,119.4,0.2,56.3,850.8
62,119.6,0.2,56.3,851.4
61.9,119.7,0.2,56.3,850.4
61.9,119.7,0.2,56.4,847.8
61.8,119.6,0.2,56.3,853.6
61.6,119.5,0.2,56.1,849.9
61.6,119.2,0.2,56,858.4
61.6,118.9,0.2,56,854
61.6,118.7,0.2,56.1,851
61.6,118.5,0.2,56.1,850.8
61.4,118.6,0.2,55.9,858.1
61.4,118.6,0.2,55.8,853.7
61.5,118.8,0.2,55.8,853.9
61.5,119,0.2,55.8,856.6
61.4,119.3,0.2,55.8,855.1
61.4,119.5,0.2,55.8,852.4
61.4,119.6,0.2,55.8,853.5
61.4,119.7,0.2,55.8,853.3
61.4,119.7,0.2,55.9,849.9
61.4,119.5,0.2,55.8,853.8
61.4,119.3,0.2,55.8,858.2
61.4,119.1,0.2,55.8,849.4
61.4,118.8,0.2,55.8,859.5
61.4,118.6,0.2,55.7,853.6
61.4,118.4,0.2,55.7,859.1
61.4,118.6,0.2,55.8,855.6
61.4,---,0.2,55.8,861
61.4,118.9,0.2,55.8,850.1
61.4,119.2,0.2,55.8,853.2
61.4,119.4,0.2,55.8,864
61.4,119.6,0.2,55.8,859.6
61.3,119.7,0.2,55.7,855.1
61.4,119.7,0.2,55.8,854.8
61.4,119.7,0.2,55.8,860
61.4,119.5,0.2,55.8,854.2
61.4,119.3,0.2,55.8,860.4
61.4,119.1,0.2,55.8,853.2
61.5,118.8,0.2,55.8,852.4
61.5,118.6,0.2,55.8,849.7
61.5,118.5,0.2,55.9,861.3
61.5,118.8,0.2,55.9,851.7
61.5,118.9,0.2,55.9,857.2
61.5,119.1,0.2,55.9,860.5
61.5,119.4,0.2,55.9,851.9
61.5,119.6,0.2,55.9,853.9
61.5,119.8,0.2,55.9,855.2
61.5,119.9,0.2,55.9,857.7
61.5,120,0.2,55.9,852.9
61.5,120,0.2,55.9,854
61.5,119.9,0.2,55.9,858.9
61.5,119.6,0.2,56,855.7
61.5,119.4,0.2,56,858.1
61.5,119.1,0.2,55.9,852.2
61.5,118.8,0.2,55.9,853.6
61.5,118.7,0.2,55.9,852.6
61.4,118.9,0.2,55.9,858.6
61.4,118.9,0.2,55.9,857.3
61.4,119.2,0.2,55.9,851.2
61.4,119.6,0.2,55.9,857.1
61.4,119.9,0.2,55.9,856.9
61.3,120.1,0.2,55.9,852.7
61.3,120.1,0.2,55.9,854.4
61.3,120,0.2,55.8,854
61.3,119.7,0.2,55.7,855.5
61.2,119.3,0.2,55.6,847.7
61.2,118.8,0.2,55.6,850.1
61.2,118.6,0.2,55.6,855.4
61.2,118.7,0.2,55.6,853.9
61.2,118.9,0.2,55.6,856.2
61.2,119.1,0.2,55.6,860.9
61.1,119.2,0.2,55.6,849.1
61.1,119.2,0.2,55.6,851.6
61.1,119,0.2,55.6,850.6
61.1,118.6,0.2,55.6,854.1
61.1,118.3,0.2,55.6,848
61,118,0.2,55.6,853.4
60.9,117.7,0.2,55.7,854
60.8,117.5,0.2,55.9,856
60.8,117.5,0.2,56.2,855.8
61,117.6,0.2,56.9,851.7
61.1,117.7,0.1,57.9,857.1
61,117.8,0.1,57.8,1007.9
61,117.9,0.1,57.8,1010.5
61,118.1,0.1,57.8,1005.1
61,118.2,0.1,57.8,1000.9
61,118.3,0.1,57.9,1007.6
61,118.3,0.1,57.9,1008.1
61.1,118.4,0.1,57.9,1006.4
61.1,118.4,0.1,57.9,1006.4
61.1,118.4,0.1,57.8,1019.5
61.1,118.4,0.1,57.9,1004.5
61.1,118.3,0.1,57.9,1004.6
61.1,118.2,0.1,57.9,1003.3
61.1,118.1,0.1,57.9,1007.8
61.1,118,0.1,58,1014.9
61.2,117.8,0.1,58,1016.8
61.2,117.6,0.1,58,1008
61.2,117.5,0.1,58,1010
61.2,117.4,0.1,58,1008.8
61.2,117.4,0.1,58,1009.3
61.2,117.4,0.1,58,1009.2
61.2,117.4,0.1,58,1010.4
61.2,117.6,0.1,58,1009.5
61.2,117.7,0.1,58,1005.9
61.3,117.8,0.1,58,1003.9
61.3,118,0.1,58.1,1008.5
61.3,118.1,0.1,58.1,1007.7
61.3,118.2,0.1,58.1,1015.9
61.3,118.3,0.1,58.1,1012.7
61.3,118.3,0.1,58.2,1010.9
61.2,118.4,0.1,58.2,1007.5
61.2,118.5,0.1,58.1,1006.7
61.2,118.5,0.1,58,1008.7
61.2,118.5,0.1,58,1005.2
61.3,118.4,0.1,58,1008
61.3,118.2,0.1,58.1,1000.7
61.3,118.2,0.1,58.1,1008.4
61.3,118.1,0.1,58.1,1016.2
61.4,117.9,0.1,58.2,1001.3
61.4,117.8,0.1,58.2,1005.3
61.4,117.6,0.1,58.2,1006.9
61.4,117.5,0.1,58.3,1010.1
61.4,117.4,0.1,58.2,1003.3
61.4,117.4,0.1,58.3,1010.4
61.3,117.5,0.1,58.2,1011.1
61.3,117.6,0.1,58.2,1006.2
61.3,117.7,0.1,58.1,1011.7
61.3,117.8,0.1,58.2,1007.7
61.3,117.9,0.1,58.1,1013.4
61.3,118.1,0.1,58.1,1015.8
61.2,118.3,0.1,58.1,1008.5
61.2,118.3,0.1,58.1,1007.7
61.2,118.4,0.1,58.1,1008.4
61.2,118.5,0.1,58.1,1009.2
61.2,118.5,0.1,57.9,1002.4
61.2,118.5,0.1,58,1014.2
61.2,118.5,0.1,58,1018.3
61.3,118.5,0.1,58,1009.1
61.3,118.4,0.1,58,1007.2
61.3,118.4,0.1,58.1,1004.9
61.3,118.2,0.1,58.1,1005.5
61.3,118.1,0.1,58.1,1008.3
61.3,117.9,0.1,58.1,998.5
61.3,117.8,0.1,58.1,1001.9
61.3,117.7,0.1,58.1,1020.4
61.4,117.5,0.1,58.2,1000.3
61.4,117.5,0.1,58.2,995.6
61.4,117.5,0.1,58.2,1010.2
61.4,117.6,0.1,58.2,1004.4
61.4,117.7,0.1,58.2,1001.7
61.5,117.8,0.1,58.2,1001
61.5,118,0.1,58.3,1003.4
61.5,118.2,0.1,58.2,1001.5
61.5,118.3,0.1,58.2,1004
61.5,118.5,0.1,58.2,1007.6
61.6,118.6,0.1,58.3,1008.3
61.6,118.8,0.1,58.2,1008.6
61.6,118.9,0.1,58.3,1006
61.6,119.1,0.1,58.3,1014.3
61.6,119.2,0.1,58.3,1010.3
61.7,119.4,0.1,58.4,1004.5
61.7,119.4,0.1,58.4,1015.1
61.7,119.5,0.1,58.4,1018.2
61.8,119.6,0.1,58.4,1007.4
61.8,119.6,0.1,58.5,1004.8
61.8,119.7,0.1,58.6,1007.5
61.9,119.7,0.1,58.6,1001.3
61.9,119.7,0.1,58.6,1010.2
61.9,119.6,0.1,58.6,1012.5
61.9,119.6,0.1,58.7,1008.3
62,119.5,0.1,58.7,998.5
62,119.4,0.1,58.7,1009.8
62.1,119.3,0.1,58.8,1016.2
62.2,119.2,0.1,58.9,1007.6
62.3,119.1,0.1,58.9,1009.3
62.4,118.9,0.1,59,1004.4
62.4,118.9,0.1,59,1005
62.5,118.7,0.1,59.1,1012.9
62.6,118.7,0.1,59.2,1004.5
62.7,118.6,0.1,59.3,1001.4
62.8,118.5,0.1,59.3,1014.3
63,118.4,0.1,59.3,1010.8
63.2,118.4,0.1,59.3,1009.9
63.6,118.3,0.1,59.3,1004.6
64.1,118.3,0.1,59.1,1012.3
64.9,118.4,0.1,58.6,1004.5
66.1,118.6,0.1,57.5,1009.5
67.9,118.7,0.1,54.9,1006.2
70.4,119.1,0.2,48.8,999.9
72,119.8,0.7,47.6,888.3
71.8,121.9,1.2,47.6,852.5
71.8,122,1.2,47.6,855.1
71.5,121.9,1.2,47.6,857
71.4,120.8,1.2,47.5,856.1
71.6,119.7,1.2,47.5,858.2
71.9,119.6,1.2,47.6,860.3
72.1,120.6,1.2,47.6,855.8
71.9,121.7,1.2,47.6,854.5
71.6,122,1.2,47.6,850.7
71.5,121.2,1.2,47.6,844
71.6,120,1.2,47.6,856.1
71.8,119.5,1.2,47.5,853.4
72,120.2,1.2,47.4,848.2
71.9,121.4,1.2,47.5,854.4
71.7,122,1.2,47.5,847
71.4,120.6,1.2,47.4,860.6
71.4,120.3,1.2,47.4,856.6
71.6,119.5,1.2,47.4,854.1
71.9,119.8,1.2,47.4,845.1
72,121,1.2,47.4,854.3
71.7,122,1.2,47.4,850.4
71.5,121.9,1.2,47.4,853.8
71.3,120.8,1.2,47.4,857
71.5,119.8,1.2,47.3,850.6
71.8,119.6,1.2,47.4,855
71.9,120.5,1.2,47.4,854.4
71.8,121.7,1.2,47.3,850.9
71.6,122.1,1.2,47.4,858.6
71.4,121.2,1.2,47.4,850.4
71.5,120.1,1.2,47.4,850.6
71.9,119.9,1.2,47.5,855.2
72,119.9,1.2,47.5,849.9
72,121.3,1.2,47.5,853.7
71.7,122,1.2,47.6,845.2
71.5,121.8,1.2,47.5,856
71.4,120.7,1.2,47.4,854.2
71.6,119.7,1.2,47.4,855
71.9,119.6,1.2,47.4,854.1
72,120.7,1.2,47.4,854.9
71.8,121.8,1.2,47.4,849.3
71.6,122.1,1.2,47.5,851
71.5,121.1,1.2,47.7,848
71.6,120,1.2,47.8,851.8
71.9,119.5,1.2,47.9,854.4
72.1,120.2,1.2,48,850.4
71.4,122.1,1.2,47.6,848.9
71.4,122.1,1.2,47.6,857.1
71.2,121.5,1.2,47.2,852.8
71.2,120.3,1.2,47.2,854.2
71.4,119.6,1.2,47.2,852.2
71.7,119.9,1.2,47.2,856.5
71.8,121.1,1.2,47.2,853
71.6,122.1,1.2,47.4,851.4
71.3,121.9,1.2,47.5,849.1
71.2,120.7,1.2,47.6,853.2
71.4,119.7,1.2,47.7,850.9
71.5,119.7,1.2,47.5,859.8
71.6,120.7,1.2,47.2,858.2
71.4,121.8,1.2,47.2,848.8
71,122.1,1.2,46.9,856.4
70.9,120.2,1.2,46.8,852.8
70.9,120,1.2,46.8,853.5
71.2,119.6,1.2,46.8,849.2
71.4,120.2,1.2,46.8,855.4
71.3,121.5,1.2,46.9,848.9
71,122.1,1.2,47,855.4
70.8,121.6,1.2,47,854.8
70.8,120.3,1.2,47,852.1
70.9,119.6,1.2,47.1,856.9
71.1,119.7,1.2,46.9,856.4
71,120.8,1.2,46.7,855.2
70.7,121.8,1.2,46.5,857.3
70.4,122,1.2,46.4,859.4
70.3,120.9,1.2,46.4,854.5
70.4,119.6,1.2,46.5,854
70.8,119.5,1.2,46.6,858.5
---,119.6,---,---,858.6
70.7,121.1,1.2,46.7,858.3
70.2,122.2,1.2,46.7,854.9
69.6,121.9,1.2,46.4,856.3
69.1,120.7,1.2,46.1,857.3
68.6,119.4,1.2,46.1,855
68,118.4,1.2,46.3,848
67.2,117.8,1.2,46.6,855.1
65.7,118.1,1.2,47.1,855.7
62.7,119.2,1.2,48.4,856.5
58.8,120,1.1,50.7,855.3
56.9,119.2,1,55.7,862.3
56.7,118.7,0.3,55.9,864.8
56.7,118.7,0,56,867.9
56.6,119.2,0,55.8,867.8
56.6,119.2,0,55.8,867.2
56.7,119.3,0,55.9,863
56.6,119.1,0,55.9,856.3
56.6,118.6,0,55.8,864.4
56.6,117.6,0,55.8,859.9
56.6,116.6,0,55.7,867.2
56.6,117,0,55.7,872.4
56.6,117.4,0,55.7,869.1
56.6,117.6,0,55.7,860.6
56.6,117.7,0,55.8,865
56.6,117.9,0,55.8,863.4
56.6,118.1,0,55.8,868.5
56.7,118.3,0,55.8,866.2
56.7,118.4,0,55.8,865.3
56.7,118.8,0,55.9,868.1
56.7,118.8,0,55.9,#VALUE!
56.7,119,0,55.9,862.3
56.8,119.1,0,56,861.9
56.8,119.3,0,56,864.1
56.8,119.5,0,56,868.5
56.8,119.7,0,56,867.4
56.9,119.8,0,56,865.4
56.9,120,0,56.1,864.2
56.9,120.1,0,56.1,862.2
57,120.3,0,56.2,862.3
57,120.3,0,56.2,858.2
56.9,120.3,0,56.2,862.5
57,120.1,0,56.3,867.7
57,119.5,0,56.3,863.3
56.8,119.3,0,56.2,860.9
56.8,119.4,0,56.2,#VALUE!
56.8,120,0,56.1,864
56.7,120.5,0,56.1,861.1
56.7,120.9,0,56.1,867.4
56.7,121.1,0,56,862.9
56.6,121.1,0,56,862.3
56.5,120.9,0,55.8,862.9
56.5,120.2,0,55.8,866.7
56.5,119.3,0,55.7,871.4
56.5,118.6,0,55.7,865.6
56.4,118.2,0,55.7,854.6
56.4,118.3,0,55.7,867.5
56.3,118.4,0,55.6,863.9
56.3,118.3,0,55.6,872.9
56.3,118.1,0,55.5,869.6
56.3,118.1,0,55.5,860.1
56.3,118,0,55.5,861.6
56.4,118,0,55.5,863.4
56.4,118.1,0,55.5,869.8
56.3,118.3,0,55.5,868.3
56.3,118.7,0,55.5,863.7
56.3,119,0,55.5,863.3
56.3,119.3,0,55.5,874.6
56.3,119.3,0,55.4,870.1
56.3,119.2,0,55.4,871.8
56.3,118.6,0,55.4,864.5
56.4,117.7,0,55.4,870.5
56.4,117.4,0,55.5,858.8
56.4,118.1,0,55.4,868.3
56.4,118.7,0,55.5,868.4
56.5,---,0,55.5,866
56.5,118.9,0,55.6,867.5
56.5,119.1,0,55.6,861.3
56.6,119.2,0,55.7,872.5
56.6,119.4,0,55.7,869.2
56.6,119.6,0,55.7,857.3
56.6,119.8,0,55.7,865.2
56.6,120,0,55.8,864.2
56.6,120.1,0,55.8,863.2
56.6,120.3,0,55.8,873.6
56.7,120.5,0,55.8,874.3
56.8,120.7,0,56,858.4
56.8,120.9,0,56.1,864.2
56.7,121,0,56.2,863.5
56.8,121.3,0,56,868.9
56.8,121.3,0,56.1,866.9
56.8,121.4,0,56.2,866.9
56.7,121.4,0,56.3,855.7
56.6,121.2,0,56.1,864.6
56.5,120.6,0,55.9,868
56.4,119.7,0,55.8,856
56.4,118.9,0,55.6,869.2
56.4,118.7,0,55.7,863.8
56.4,119.1,0,55.7,866.5
56.4,119.4,0,55.7,862.1
56.4,119.7,0,55.7,863.4
56.3,120.1,0,55.7,868.4
56.3,120.3,0,55.7,864
56.3,120.6,0,55.6,865.3
56.4,120.8,0,55.7,861.4
56.4,120.8,0,55.7,860.9
56.3,120.7,0,55.6,863.7
56.4,120.4,0,55.6,860.2
56.4,119.9,0,55.5,872.4
56.4,119.3,0,55.6,865.8
56.4,118.7,0,55.6,870.5
56.4,118.2,0,55.6,862.8
56.4,118,0,55.6,864.7
56.4,118.1,0,55.7,862.1
56.4,118.3,0,55.7,866.1
56.3,118.3,0,55.6,865.5
56.4,118.4,0,55.5,869.3
56.4,118.4,0,55.6,870.5
56.5,118.3,0,55.7,864.4
56.4,118.3,0,55.8,862.8
56.4,118.3,0,55.8,863.7
56.3,118.4,0,55.6,864.6
56.4,118.6,0,55.5,869.1
56.3,118.9,0,55.6,864.4
56.2,119.2,0,55.6,870
56.1,119.5,0,55.4,860.6
56.1,119.5,0,55.2,873.1
56.2,119.2,0,55.3,862
56.2,118.6,0,55.3,865.7
56.2,117.9,0,55.3,865.3
56.3,118.3,0,55.3,866.8
56.4,119,0,55.4,868.3
56.4,119.4,0,55.5,863.1
56.4,119.6,0,55.5,868.7
56.3,120,0,55.5,869.3
56.3,120,0,55.4,863.9
56.3,120.2,0,55.4,866.3
56.4,120.4,0,55.5,867.4
56.5,120.6,0,55.7,866.8
56.5,120.7,0,55.8,868.5
56.5,120.9,0,55.9,866.5
56.5,121.1,0,55.8,869
56.6,121.2,0,55.7,859.8
56.7,121.4,0,55.9,859.2
56.8,121.5,0,56.1,866.7
56.7,121.6,0,56.2,864.4
56.7,121.6,0,56.1,866.4
56.6,121.5,0,55.9,860.6
56.6,120.9,0,55.9,868
56.7,119,0,55.9,867.9
56.7,119,0,55.9,861.1
56.7,118.7,0,56.1,867.2
56.5,119.1,0,56,859.1
56.5,119.4,0,55.8,866
56.4,119.8,0,55.7,861.9
56.5,120.1,0,55.7,859.9
56.5,120.4,0,55.7,859.6
56.6,120.6,0,55.7,874.7
56.7,120.7,0,55.8,865.7
56.8,120.5,0,56.1,873.4
56.9,120.2,0,56.3,863.5
56.7,119.6,0,56.4,861.1
56.4,118.9,0,56.1,873.1
56.3,118.2,0,55.5,865.7
56.5,117.4,0,55.6,860.3
56.5,117.4,0,55.6,860.7
56.6,117.4,0,55.8,867.8
56.5,117.4,0,56,865.3
56.4,117.4,0,56,866.2
56.2,117.5,0,55.9,869.5
55.9,117.7,0,55.5,873
55.7,117.9,0,55.1,867.4
55.7,118.2,0,54.9,869.9
55.7,118.6,0,54.9,867
55.7,118.9,0,54.9,867.1
55.6,118.8,0,54.9,867.4
55.6,118.5,0,54.9,871.5
55.6,118.2,0,54.8,865.5
55.6,118.3,0,54.9,866
55.7,118.9,0,55,869
55.7,118.9,0,55,869.8
55.7,119.1,0,55.1,862.4
55.6,119.3,0,55,867.9
55.6,119.4,0,54.8,865.2
55.6,119.6,0,54.7,871.1
55.6,119.8,0,54.7,870.1
55.7,120,0,54.9,873.9
55.7,120.2,0,54.8,864.7
55.8,120.4,0,54.9,865
55.8,120.5,0,55,867.3
55.8,120.7,0,55,872.2
55.8,120.9,0,55.1,856.8
55.9,121,0,55.1,865.4
55.8,121.2,0,55.2,866.3
55.8,121.6,0,55.2,864.8
55.8,121.7,0,55.2,860.9
55.7,121.6,0,55.1,873
55.7,121.4,0,55,860
55.6,120.5,0,54.9,866.6
55.6,119.5,0,54.9,860.3
55.6,118.7,0,54.9,859.4
55.6,119,0,54.9,863.5
55.5,119.4,0,54.8,865.8
55.5,119.9,0,54.8,866.4
55.4,120.3,0,54.7,874.7
55.4,120.6,0,54.7,866.7
55.4,120.6,0,54.6,868.3
55.4,120.5,0,54.6,864.1
55.4,120.1,0,54.6,859.7
55.4,118.8,0,54.5,866.8
55.4,118.7,0,54.6,862.7
55.4,118,0,54.5,868.7
55.4,117.4,0,54.5,870.3
55.4,117.2,0,54.5,865.3
55.4,117.3,0,54.5,865.1
55.4,117.1,0,54.6,864.5
55.4,116.6,0,54.5,856.5
55.4,116.1,0,54.5,866
55.5,116.4,0,54.6,867
55.5,116.6,0,54.6,865.9
55.5,116.8,0,54.6,866.7
55.6,116.9,0,54.7,868.7
55.6,117.1,0,54.7,865.9
55.6,117.3,0,54.8,866.7
55.6,117.6,0,54.7,864.3
55.6,117.6,0,54.8,862.7
55.6,117.8,0,54.9,870.9
55.7,117.9,0,54.9,861.4
55.8,118.1,0,54.9,859.1
55.8,118.3,0,55,870
55.9,118.4,0,55.1,862.2
55.9,118.6,0,55.2,871
55.9,118.9,0,55.2,862.1
55.9,119.2,0,55.3,870.5
55.9,119.7,0,55.3,869.5
55.9,120.3,0,55.3,870.7
55.9,120.9,0,55.2,870.6
55.9,121.4,0,55.2,865.7
55.9,121.8,0,55.2,863.6
55.8,121.6,0,55.2,864.5
55.8,121.5,0,55.2,863.9
55.8,120.6,0,55.1,861.7
55.7,119.5,0,55,867.6
55.7,118.9,0,55,870.2
55.7,119.2,0,54.9,869.1
55.7,119.7,0,55,864
55.6,120,0,54.9,862.7
55.6,120.3,0,54.8,863.1
55.6,120.3,0,54.8,869.4
55.6,120.1,0,54.8,869.3
55.5,119.6,0,54.8,864.3
55.5,118.9,0,54.7,867.6
55.5,118.2,0,54.6,868.6
55.4,117.6,0,54.7,870.4
55.4,116.9,0,54.7,867.5
55.4,116.9,0,54.6,864.2
55.4,117.1,0,54.5,869.4
55.4,117.3,0,54.6,865.8
55.4,117.5,0,54.6,870.9
55.4,117.4,0,54.6,875.1
55.4,117.1,0,54.5,865.8
55.5,116.5,0,54.6,872.8
55.5,115.8,0,54.6,859.7
55.5,116.3,0,54.6,873.5
55.5,116.7,0,54.7,870.3
55.5,116.9,0,54.7,864.8
55.6,117.1,0,54.8,869.6
55.6,117.2,0,54.8,864.2
55.5,117.4,0,54.7,868.9
55.5,117.7,0,54.7,867.8
55.5,117.7,0,54.7,863.5
55.6,117.9,0,54.8,876.8
55.6,118.1,0,54.9,855.9
55.6,118.3,0,54.8,868.3
55.6,118.5,0,54.8,870.6
55.7,118.6,0,54.9,865.8
55.7,118.8,0,54.9,861.1
55.7,119,0,54.9,866.9
55.8,119.2,0,55,865.1
55.8,119.4,0,55.1,869.6
55.8,119.7,0,55.1,873.6
55.8,120.1,0,55.1,858.9
55.8,120.6,0,55.1,865.2
55.7,121.1,0,55.1,858.2
55.7,121.6,0,55,868.7
55.7,121.6,0,55,868.7
55.7,121.6,0,55,867.6
55.6,121.2,0,55,866.7
55.6,120.4,0,54.9,867.5
55.5,119.3,0,54.9,866.9
55.5,118.8,0,54.9,863.9
55.5,118.6,0,54.8,862.1
55.5,118.8,0,54.8,857.5
55.5,118.8,0,54.8,863.3
55.4,118.8,0,54.8,863.7
55.4,118.8,0,54.6,866.2
55.3,119.1,0,54.7,870.5
55.3,119.4,0,54.5,861.2
55.3,119.4,0,54.5,860.8
55.3,118.8,0,54.5,870.2
55.3,118.8,0,54.5,867.6
55.4,119.3,0,54.5,866.4
55.4,119.5,0,54.6,861.5
55.5,119.6,0,54.6,869
55.5,119.8,0,54.6,865.2
55.5,120,0,54.6,871.5
55.6,120.2,0,54.7,858.8
55.6,120.4,0,54.7,865.8
55.7,120.5,0,54.8,869.8
55.8,120.7,0,54.9,864.5
55.9,120.9,0,55,862.5
55.9,121.1,0,55,861.9
56,121.2,0,55.2,860.4
56.1,121.4,0,55.2,869.7
56.1,121.8,0,55.4,863.2
---,121.8,0,55.4,869.1
56.2,122,0,55.5,864.4
56.2,122.3,0,55.5,866.5
56.1,122.4,0,55.6,869.3
56,121.9,0,55.5,865.3
56,120.7,0,55.4,870.9
55.9,119.4,0,55.3,867.5
55.8,119.2,0,55.2,862.4
55.8,119.7,0,55.1,861.3
55.9,120.3,0,55,867.1
55.9,120.8,0,55,860.2
55.9,121.2,0,55,868.1
55.8,121.2,0,55,867
55.7,120.9,0,54.9,856.7
55.7,119.4,0,55,858.6
55.7,119.2,---,---,860.1
55.6,118.2,0,54.9,862.8
55.5,117.9,0,54.8,859
55.5,117.8,0,54.7,869.6
55.4,117.7,0,54.6,862.8
55.4,117.6,0,54.6,871.3
55.4,117.5,0,54.6,867.7
55.4,117.7,0,54.6,863.8
55.4,118,0,54.6,867.2
55.4,118.4,0,54.5,867
55.4,118.7,0,54.6,860
55.4,118.6,0,54.6,864.2
55.4,118.1,0,54.6,863.3
55.4,117,0,54.7,869.6
55.3,117.6,0,54.5,858.9
55.3,117.6,0,54.5,#VALUE!
55.4,118.2,0,54.5,865.7
55.4,118.4,0,54.6,860.7
55.5,118.6,0,54.6,874
55.5,118.8,0,54.6,861.4
55.6,119,0,54.7,868.6
55.6,119.2,0,54.7,867.3
55.6,119.4,0,54.7,862.7
55.6,119.6,0,54.7,871.5
55.6,119.8,0,54.8,869.1
55.6,120,0,54.8,868.9
55.7,120.1,0,54.8,872
55.7,120.3,0,54.8,865.7
55.8,120.5,0,54.9,864.6
55.9,120.8,0,55,864.7
55.9,120.8,0,55,#VALUE!
56,121,0,55.1,862.6
56.1,121.2,0,55.2,861.4
56.1,121.3,0,55.3,869.8
56.1,121.5,0,55.3,861.7
56.1,121.7,0,55.4,865.4
56.1,121.8,0,55.4,866.9
56.1,122,0,55.4,859.6
56.1,122,0,55.5,869.9
56.1,121.5,0,55.4,861.7
56.1,120.6,0,55.4,868.7
56.1,119.5,0,55.4,866.9
56.1,119,0,55.5,870
56.1,119.3,0,55.4,866.6
56.1,120.2,0,55.4,868.5
56.1,120.2,0,55.4,873.8
56,120.6,0,55.3,868.8
56,120.7,0,55.2,863.7
56,120.6,0,55.3,873.7
55.9,120.1,0,55.2,869.4
56,119.2,0,55.2,862.3
56,118.2,0,55.2,873.7
56.1,117.3,0,55.3,860.4
56.1,116.8,0,55.3,869.5
56.1,116.5,0,55.2,873.4
56.1,116,0,55.2,865.7
56.1,115.7,0,55.3,865.2
56.1,115.6,0,55.2,862.5
56.2,116,0,55.3,862
56.3,116.8,0,55.4,867
56.3,116.8,0,55.4,870.1
56.4,116.5,0,55.5,874.3
56.4,115.4,0,55.7,866.2
56.3,113.7,0,55.6,871.2
56.3,111.7,0,55.5,862.8
56.3,110.6,0,55.4,861.6
56.4,111,0,55.4,863.7
56.5,111.6,0,55.4,867.2
56.5,111.8,0,55.5,865.2
56.6,111.9,0,55.6,865.4
56.7,112.1,0,55.7,863
56.7,112.2,0,55.8,865.7
56.9,112.4,0,55.8,860.8
57,112.5,0,55.9,863.2
57.4,112.8,0,56.3,861.5
57.4,---,0,56.3,862.9
57.5,113,0,56.7,867.1
57.4,113.1,0,56.7,870.5
57.3,113.3,0,56.5,856.3
57.4,113.5,0,56.5,864.2
57.5,113.6,0,56.6,867.1
57.6,113.8,0,56.5,865.1
