Water Temp(F),Water Flow Rate(gpm),Intake Air Temp(F),Air Flow(cfm)
118.7,0.2,56.1,860.5
124.8,0.0,38.8,647.1
120.8,0.2,63.7,1033.0
119.9,0.2,56.5,567.1
119.8,0.2,82.2,646.3
119.8,0.2,45.3,1249.5
120.7,0.3,78.9,1341.6
118.8,0.2,61.9,829.2
117.2,0.1,79.0,797.9
119.6,0.6,47.1,1096.5
119.3,0.1,74.0,719.1
121.6,1.6,35.6,768.7
119.8,0.2,61.9,809.3
124.6,0.0,36.6,651.0
119.3,0.2,67.4,1050.6
121.7,0.8,62.0,1103.2
122.5,0.6,51.8,930.1
117.3,0.1,82.1,948.7
121.7,0.6,71.4,700.5
120.1,0.2,52.5,1012.9
120.5,0.6,47.5,1091.5
118.4,0.1,74.6,723.5
118.1,0.2,76.0,1365.5
122.9,0.8,44.7,1223.8
120.2,0.2,75.1,1176.3
118.9,0.4,34.2,941.3
123.0,1.6,49.6,920.1
121.9,0.8,53.9,500.7
120.4,0.2,63.0,565.4
119.7,0.2,77.6,1358.2
122.7,0.6,55.3,1169.7
120.2,0.2,74.6,1168.1
119.9,1.6,59.4,548.0
116.0,0.0,63.2,1228.5
120.0,1.2,46.8,853.5
121.6,0.6,47.5,1089.5
121.2,0.4,53.9,999.5
122.9,1.6,49.6,920.9
121.6,1.1,54.9,694.2
120.3,0.2,54.7,569.6
121.4,1.6,42.5,704.6
121.5,0.6,47.5,1084.5
118.3,0.1,78.8,793.8
120.9,0.4,77.6,1182.7
119.1,0.1,74.4,717.6
121.1,0.6,81.8,1363.5
118.7,0.1,72.8,650.8
119.8,1.6,46.4,992.1
121.5,0.4,77.5,1181.7
116.8,0.1,81.0,1107.4
122.3,0.8,35.2,922.9
120.8,0.6,47.6,1090.4
120.8,0.8,70.3,1340.6
120.8,0.8,44.2,1236.1
117.7,0.1,81.0,1106.8
120.9,0.2,68.7,1059.3
120.8,0.4,55.7,1244.5
120.2,1.6,41.3,702.9
120.8,0.2,62.7,789.0
119.0,0.0,54.7,868.6
121.4,0.3,81.6,796.2
120.5,0.2,77.2,889.2
120.5,0.3,67.8,1245.1
120.6,0.8,55.8,1230.5
122.0,0.6,68.0,631.3
121.2,0.6,47.7,1094.4
119.9,1.6,61.7,1172.0
121.0,0.3,78.3,1373.3
123.1,1.1,44.1,771.7
118.8,0.2,77.4,1374.8
120.7,0.4,54.5,998.9
121.3,1.1,30.3,792.5
119.2,0.1,73.0,642.0
120.8,0.4,80.3,1374.8
120.9,0.0,55.2,870.6
120.8,0.2,75.1,1176.8
115.6,0.0,61.8,1230.4
120.7,0.6,40.3,1015.5
118.6,0.0,54.6,864.2
121.2,0.0,55.0,866.7
122.3,0.8,37.7,640.2
122.6,0.6,53.2,644.2
119.7,0.6,40.0,1007.4
120.2,1.6,56.4,974.0
120.0,0.4,81.0,1341.6
120.2,0.2,75.1,994.0
120.7,0.6,71.4,698.6
119.4,0.2,55.6,723.0
120.8,0.2,74.5,845.8
121.3,1.6,53.8,878.5
119.3,0.2,74.1,1187.1
122.0,0.4,54.0,1241.6
120.7,0.2,54.2,1077.1
121.0,0.8,82.4,1369.9
120.1,0.6,39.9,1013.5
121.7,0.6,40.4,857.5
118.8,0.1,75.2,710.3
120.8,0.2,75.3,716.1
120.4,0.2,78.6,952.1
123.3,1.1,29.6,714.1
122.0,1.6,46.1,996.1
123.1,1.1,32.0,787.4
119.7,0.2,55.4,726.5
120.7,0.6,54.2,1229.0
120.3,0.4,78.3,1183.2
117.9,0.1,82.2,1176.7
121.4,0.3,77.4,998.4
120.2,0.8,64.6,1329.4
123.2,0.9,46.5,866.3
121.2,0.4,83.0,1327.5
122.0,0.6,45.7,853.9
122.5,1.6,49.6,991.3
121.0,0.4,79.5,1341.1
120.2,0.4,58.6,566.6
119.7,0.2,77.3,1100.3
120.3,1.6,49.1,913.0
117.0,0.0,62.1,1225.3
121.6,0.4,79.6,747.3
115.8,0.0,54.6,859.7
120.8,1.1,46.0,781.4
119.7,1.6,59.7,1089.6
122.6,1.6,44.1,974.0
121.8,0.4,34.8,931.9
112.5,0.0,55.9,863.2
121.7,0.6,70.1,1164.2
119.2,0.1,74.6,1303.6
119.7,0.8,63.8,686.4
120.6,0.2,80.7,945.9
121.0,0.2,55.3,570.6
117.6,0.1,79.2,798.1
122.2,0.2,59.0,786.5
121.0,0.3,54.0,716.6
119.4,0.3,73.0,840.5
120.3,0.6,82.2,1374.8
122.9,0.6,42.2,850.7
119.6,0.2,63.4,1022.1
121.6,0.8,46.6,858.5
118.6,0.1,79.3,795.7
120.0,0.6,47.7,1092.0
121.2,1.6,46.7,989.6
122.7,1.6,75.0,656.7
120.7,0.2,61.0,575.4
119.3,0.3,54.7,1217.7
119.8,0.4,33.4,939.1
121.5,1.6,39.0,1230.8
121.0,0.2,48.5,1179.4
115.9,0.0,64.2,1236.1
108.6,0.3,72.9,1386.9
120.4,1.2,50.1,1159.5
120.0,0.2,63.2,1015.7
122.1,1.2,63.3,1054.5
118.9,0.2,56.2,857.8
119.1,0.2,75.6,1148.6
119.8,0.8,62.4,1085.7
119.2,0.1,72.3,1005.2
120.9,0.2,82.0,1015.4
122.4,1.6,35.3,776.9
120.9,0.3,56.8,534.3
121.4,0.2,61.6,572.7
120.7,0.2,81.3,643.5
123.2,0.2,50.5,1164.6
119.4,0.2,56.5,796.0
121.8,0.8,55.6,723.9
112.8,0.3,77.6,1349.4
120.8,0.2,57.7,637.2
117.1,0.0,54.6,864.5
119.6,0.2,80.9,941.4
119.9,0.2,45.0,1239.0
116.6,0.0,63.4,1232.8
120.1,0.6,47.9,1090.6
121.7,0.6,54.2,1167.8
121.4,0.6,42.7,855.5
122.0,0.9,46.4,859.8
119.4,0.2,61.8,836.6
118.5,0.1,79.7,578.2
121.6,0.0,56.1,866.4
121.0,0.3,50.4,1089.1
120.8,0.2,75.2,1187.6
121.5,0.6,50.5,635.0
121.0,0.2,60.9,570.9
120.9,0.3,78.9,1354.8
122.0,0.6,43.1,852.5
119.9,0.4,35.6,938.3
120.6,0.6,40.5,1015.5
120.2,1.1,65.0,825.3
121.2,1.1,57.9,709.1
120.2,0.2,54.7,790.0
122.5,0.9,46.0,866.4
121.0,1.2,46.1,767.5
121.1,0.8,39.4,936.3
120.8,1.6,54.5,920.9
120.6,0.2,60.9,571.9
121.4,0.8,65.2,882.9
121.9,1.6,42.8,1004.6
121.6,1.6,50.1,924.3
120.7,0.2,61.1,574.8
121.8,0.8,62.5,1048.1
119.0,0.2,61.8,831.2
122.0,0.3,47.6,720.5
117.7,0.1,81.0,1094.5
119.6,0.6,47.5,1088.0
121.5,0.6,71.4,711.8
116.6,0.1,80.5,1099.4
121.1,1.2,36.6,560.7
119.7,0.6,47.5,1086.4
118.7,0.4,29.9,1102.6
121.5,0.2,63.6,568.7
120.8,0.2,67.8,1036.4
119.3,0.4,33.9,941.1
120.0,0.2,62.2,794.1
121.2,0.2,82.5,648.9
119.6,0.8,61.8,1065.2
121.1,0.6,47.6,1084.0
120.4,0.2,74.9,1190.5
121.9,0.3,81.4,795.7
120.9,0.4,32.3,937.4
120.9,1.1,60.2,991.1
120.6,0.8,61.9,1053.5
121.5,0.1,52.7,1166.7
122.0,0.6,44.7,854.3
121.6,0.4,82.9,1380.1
119.5,0.2,67.9,1077.4
121.8,0.6,54.1,1229.7
120.8,0.8,65.3,1338.7
121.3,0.1,57.7,642.4
123.5,1.1,29.7,792.9
122.2,0.3,56.0,637.6
122.5,1.1,29.0,713.3
122.3,1.2,45.5,778.8
118.8,0.1,68.9,646.9
119.8,0.3,65.3,883.4
120.2,0.2,82.0,1008.5
121.0,0.2,81.4,648.4
119.6,0.8,54.6,529.9
123.1,1.1,50.7,847.0
121.7,0.6,53.0,636.0
119.5,0.4,57.6,536.7
117.9,0.1,82.1,947.9
120.3,0.2,75.7,895.1
121.0,0.4,80.9,1360.1
122.1,0.6,41.8,854.4
123.3,1.1,30.3,790.7
121.4,1.6,49.6,992.2
120.2,0.2,74.3,815.1
120.1,0.2,62.3,802.4
118.0,0.1,72.1,1001.8
121.6,1.1,54.9,686.4
118.2,0.1,81.5,875.2
121.9,1.2,51.2,848.5
120.0,0.2,45.3,1226.1
121.0,1.2,60.5,711.6
120.0,0.2,73.5,617.7
122.4,1.6,53.1,879.9
122.0,0.2,52.8,790.5
120.6,0.8,55.5,1150.5
120.6,0.3,51.6,939.9
119.7,0.2,56.1,852.4
120.9,1.2,38.4,994.7
121.4,1.2,47.5,854.4
120.5,0.4,59.0,562.6
117.8,0.1,58.0,1003.9
117.2,0.1,81.9,869.2
119.7,0.4,83.0,1365.0
120.7,0.2,80.5,938.2
120.8,0.2,48.0,1180.9
119.7,0.8,62.0,782.0
120.5,0.4,60.5,847.3
120.2,0.2,58.0,639.5
121.1,0.8,43.3,929.7
119.2,0.2,56.2,853.7
122.1,1.1,55.4,1166.6
123.2,0.9,46.6,852.5
120.4,0.2,57.4,634.0
121.2,1.6,58.6,1152.9
118.8,0.3,56.4,1232.4
120.5,1.2,38.6,994.2
120.0,0.4,77.5,1195.4
120.7,0.2,62.4,572.0
122.1,0.4,54.4,1235.3
121.5,0.3,47.1,728.4
120.2,0.3,57.5,1213.9
121.7,1.2,42.3,776.0
121.5,0.2,50.9,1181.1
121.9,1.1,52.7,531.9
121.9,1.1,62.0,1320.6
118.2,0.1,74.4,718.6
110.6,0.0,55.4,861.6
123.4,1.6,49.6,1151.4
123.2,0.8,40.5,635.6
119.6,1.6,40.4,998.4
118.7,0.2,62.5,830.2
122.0,1.6,58.8,1366.5
119.7,0.2,61.8,823.4
119.8,1.2,50.8,1152.7
121.0,0.2,62.0,1013.9
121.3,0.1,51.5,1186.4
120.4,1.6,58.7,1314.3
116.8,0.1,82.1,868.4
120.7,1.1,60.2,991.1
122.0,0.6,47.5,1098.8
119.8,0.6,40.5,1013.6
119.2,0.2,74.3,835.1
120.1,0.8,69.5,1236.3
122.8,0.8,43.8,1227.6
121.3,0.6,47.3,1089.1
123.2,1.1,45.9,773.5
121.1,0.3,53.4,1091.7
121.6,0.4,54.8,1003.4
121.5,0.8,54.1,515.8
120.7,0.2,63.3,1029.5
119.2,0.1,73.4,659.1
122.0,0.8,42.5,928.3
121.8,0.2,54.3,1171.8
121.9,0.4,54.4,1007.8
119.1,0.1,73.3,633.3
117.6,0.1,80.1,1104.8
119.8,0.2,81.8,581.1
119.1,0.2,74.8,745.4
119.8,0.6,39.9,1012.9
122.5,0.6,51.9,937.3
122.2,0.8,63.5,1332.3
121.2,0.8,37.6,644.1
121.6,0.8,62.8,1076.9
119.6,0.3,65.6,866.8
119.7,0.3,65.8,870.7
122.0,1.6,40.6,708.6
120.4,0.6,66.5,636.2
121.6,0.4,37.1,942.0
122.8,0.4,71.7,791.9
122.4,1.6,48.0,1152.8
121.8,0.8,62.2,1045.2
120.8,0.3,52.7,716.7
117.3,0.1,82.4,1183.7
119.6,0.2,51.7,1087.2
120.8,0.6,69.2,628.9
119.8,1.6,54.0,834.6
117.0,0.1,81.9,1095.3
122.9,1.1,31.5,793.4
120.8,0.2,78.5,952.6
117.8,0.1,81.7,1094.0
119.2,0.1,74.2,715.2
118.2,0.1,75.0,717.1
119.8,0.2,80.1,952.6
119.6,1.1,55.2,1147.6
117.3,0.1,82.0,953.7
120.7,0.2,81.2,1033.3
120.4,0.0,54.9,865.0
118.9,0.2,55.8,850.1
119.6,0.2,63.3,828.8
119.5,0.6,75.8,704.0
121.5,0.6,81.9,1378.7
121.3,1.6,58.7,1163.7
122.0,1.2,35.2,556.7
122.0,1.1,53.7,520.2
120.6,1.6,40.5,957.9
119.9,0.2,82.0,1016.5
121.0,0.3,61.3,532.8
121.2,0.2,61.9,570.4
119.2,0.2,61.7,839.5
121.5,0.8,38.2,647.1
119.6,0.8,61.8,1071.0
121.3,0.6,47.8,1084.4
120.8,1.6,50.8,1068.3
122.7,1.1,46.4,770.9
120.7,0.3,77.9,1415.7
121.9,1.6,57.6,1335.8
121.6,0.0,62.4,1224.8
117.9,0.1,58.1,606.5
121.1,1.6,48.0,1161.1
119.3,0.2,80.9,1018.2
115.9,0.0,62.1,1219.8
120.8,0.4,66.8,999.9
120.2,0.2,57.9,638.7
122.3,0.4,35.4,935.1
121.8,0.8,62.0,1055.0
119.3,1.2,50.5,1169.1
120.9,0.2,51.8,1173.5
121.8,0.6,72.1,1167.6
119.5,0.6,61.7,815.1
118.5,0.1,57.0,643.0
120.2,0.4,81.1,1383.5
122.7,1.6,47.9,918.3
124.0,0.2,54.9,1020.6
117.8,0.1,73.2,677.6
121.4,0.3,53.8,720.1
120.6,0.3,61.8,592.3
120.2,0.4,82.9,1364.0
120.2,0.4,58.3,561.1
121.8,0.6,40.6,1012.6
122.2,0.6,57.8,561.7
122.3,0.6,54.3,1232.3
122.0,0.8,65.1,868.2
120.4,0.2,63.3,569.5
119.9,0.8,53.8,498.7
117.0,0.1,82.6,941.4
119.6,0.3,54.0,1080.0
120.5,0.2,75.2,1178.3
120.4,0.2,62.2,573.6
118.8,0.1,73.3,642.5
119.8,0.6,47.2,1093.6
116.8,0.0,63.1,1230.1
121.7,1.6,61.4,1154.4
124.2,0.2,51.5,1178.0
122.6,0.8,34.9,932.8
121.2,0.2,58.4,1012.7
120.6,0.8,40.3,923.5
120.4,0.3,55.1,1232.9
122.6,1.6,58.7,1155.4
119.7,0.2,75.2,1187.1
120.7,0.8,37.5,933.0
121.0,1.6,54.5,601.6
123.0,0.3,54.6,638.1
120.3,0.0,54.8,865.7
122.7,1.6,61.5,1191.5
121.1,0.6,39.4,788.6
120.8,0.6,54.7,1170.7
120.3,0.2,80.7,940.0
120.7,0.8,56.1,1163.5
119.3,1.6,42.8,1161.8
121.5,0.6,67.7,967.7
120.4,1.6,41.8,977.4
115.7,0.0,63.4,1225.9
121.3,0.6,67.3,1008.6
121.0,1.1,62.7,1043.3
121.6,0.4,67.1,951.6
121.0,1.1,30.0,795.6
122.1,0.6,51.4,925.2
120.6,0.3,48.9,720.0
119.7,0.2,61.6,815.1
117.8,0.1,79.8,579.5
118.6,0.1,73.1,641.6
118.5,0.1,55.6,640.3
122.2,0.6,51.2,937.3
124.0,0.3,45.4,858.3
119.6,0.4,68.6,936.5
121.9,0.6,53.4,1243.3
119.7,1.6,54.9,862.4
122.5,0.6,57.8,567.5
119.5,0.1,75.2,737.6
120.8,0.2,64.2,1016.3
119.3,0.2,68.5,1075.4
122.0,0.8,55.7,1162.5
119.9,0.8,62.7,1068.6
122.3,0.8,48.8,1229.9
120.1,1.6,41.6,707.0
119.6,1.6,41.8,978.9
120.9,0.2,75.2,657.6
121.5,1.1,56.0,609.4
119.5,0.4,59.8,869.2
120.8,0.8,37.8,924.2
120.7,1.6,47.8,916.0
122.1,0.9,46.9,855.8
119.8,1.2,62.8,1076.9
119.7,0.3,54.0,1231.8
118.5,1.6,41.2,1220.6
121.5,0.6,61.0,891.6
122.0,1.1,56.1,604.5
120.3,1.6,61.1,1167.1
122.3,1.6,61.5,1186.1
118.9,0.0,56.1,873.1
121.4,0.2,50.9,1169.0
119.6,1.6,40.6,964.3
119.7,0.0,55.1,873.6
119.9,0.8,61.9,1085.7
119.3,0.2,68.6,1069.6
119.7,1.6,57.6,1164.6
120.3,0.3,47.7,719.0
118.2,0.1,71.6,993.5
119.7,0.2,61.6,806.3
119.0,0.2,65.5,642.5
119.9,1.2,47.5,855.2
121.6,0.6,40.1,787.0
117.4,0.1,79.2,787.4
122.0,0.8,45.7,1215.8
120.7,0.4,54.4,1006.0
120.4,0.3,72.4,835.6
121.1,0.2,76.2,1162.7
121.2,0.2,51.5,1177.1
120.2,0.2,63.0,566.9
121.9,0.8,53.7,499.2
120.7,1.1,56.3,609.9
119.7,0.2,75.5,1184.1
121.6,0.4,68.6,993.0
122.6,0.1,51.9,1168.7
121.9,0.8,39.0,930.9
120.2,0.8,62.2,1047.6
122.3,1.6,47.4,929.2
120.2,0.2,47.4,1235.5
121.9,0.4,68.9,798.4
120.6,0.2,81.7,1017.9
119.7,1.6,41.5,709.1
118.4,0.1,78.2,576.6
119.6,1.1,55.9,604.5
120.3,0.3,46.3,726.5
119.4,0.3,56.1,547.0
120.7,0.2,75.0,708.3
120.9,0.2,74.2,665.0
122.2,1.6,42.6,706.1
121.0,0.4,38.9,936.3
122.4,0.9,36.9,638.5
118.8,0.2,63.5,805.8
121.9,0.4,52.3,1010.7
120.1,0.4,78.1,1191.9
119.4,0.1,74.6,725.9
119.7,0.2,78.1,804.7
121.3,1.1,46.3,773.6
120.5,0.8,62.1,1058.9
122.1,0.8,40.2,938.7
122.5,1.2,46.7,779.2
120.0,0.2,63.3,1019.3
121.8,0.6,68.0,601.6
116.8,0.0,55.4,867.0
122.0,0.4,53.6,1002.8
121.8,1.6,45.5,969.6
122.2,1.6,58.7,1159.8
120.5,0.8,55.4,1168.0
121.0,0.6,47.5,1092.8
119.9,0.3,68.2,1065.7
121.7,1.1,59.8,980.9
122.2,1.6,42.6,972.6
118.5,0.1,75.1,754.2
120.0,0.2,75.2,1173.9
120.1,0.2,75.7,646.4
120.3,0.2,74.9,737.1
120.4,0.3,73.2,844.4
120.8,1.1,30.4,792.0
118.6,0.1,75.2,728.3
121.6,1.1,61.1,1317.2
122.6,0.4,32.5,933.9
120.6,0.6,53.9,1231.6
122.3,0.4,37.6,943.5
121.2,0.3,79.2,1386.5
121.5,1.1,30.2,793.5
121.3,0.6,47.9,1080.1
119.4,0.2,55.4,718.0
118.9,0.0,55.0,869.0
122.9,0.2,51.3,1174.2
119.6,0.6,65.2,636.2
122.2,0.8,55.8,1230.3
121.2,0.3,73.2,837.0
119.8,0.2,52.4,1024.7
121.9,0.8,63.8,1365.5
119.9,0.2,76.0,802.5
121.2,0.2,51.7,1181.8
121.3,0.6,67.4,977.0
121.3,1.2,31.9,559.6
122.7,0.9,46.7,867.6
121.4,0.3,52.5,713.7
121.2,1.6,41.6,1220.9
120.0,1.6,62.6,547.5
120.1,0.2,61.6,821.0
120.7,0.8,37.5,939.0
117.9,0.1,79.2,801.1
120.6,1.5,57.9,521.6
121.6,1.2,50.4,1163.0
120.3,1.6,55.5,876.5
121.0,1.6,43.6,990.6
120.8,1.1,30.3,792.0
121.2,1.2,34.1,561.5
121.4,0.3,48.7,719.7
120.1,0.8,66.4,993.5
120.4,0.3,79.6,1358.2
122.4,1.1,27.5,715.7
120.2,0.2,63.3,534.3
121.4,0.1,70.7,992.1
118.7,0.1,74.3,1309.4
119.7,0.2,62.1,574.3
121.3,1.6,39.3,1225.1
120.4,0.4,54.6,1001.6
121.1,0.4,78.0,724.9
120.2,0.0,55.4,873.8
123.3,0.0,35.3,653.4
121.1,0.3,52.6,933.7
117.8,0.1,82.1,1179.8
119.7,1.6,54.6,1167.1
121.6,1.6,34.3,773.0
121.2,0.8,53.5,524.1
121.3,0.3,50.8,717.3
120.2,0.2,76.0,645.9
121.2,0.6,42.1,852.9
121.1,0.6,41.5,1094.9
120.3,1.6,47.8,921.0
119.5,0.4,35.4,943.3
123.4,0.2,53.6,792.6
119.9,0.2,80.4,948.9
119.0,0.1,74.9,727.4
120.9,1.6,62.0,1175.9
120.2,0.2,81.7,645.8
120.7,0.6,47.3,1088.4
122.6,1.6,55.6,897.5
121.7,0.8,61.9,1062.3
119.6,0.2,56.4,795.7
119.2,0.2,76.0,657.2
120.6,1.6,53.6,841.2
120.8,0.4,34.1,930.9
120.8,1.1,29.1,712.6
121.5,0.6,47.3,1086.7
122.7,0.4,32.7,945.6
122.2,1.6,39.7,978.4
116.7,0.1,82.1,1190.3
120.2,0.6,68.0,637.7
121.8,0.6,42.4,859.3
120.8,0.2,47.8,1182.8
119.6,0.6,82.2,1390.4
123.2,1.1,52.5,848.1
119.0,0.1,75.2,731.7
121.7,1.6,58.6,1275.8
121.1,0.8,54.1,500.2
120.3,0.3,53.8,1229.4
119.3,0.2,82.1,647.1
118.3,0.1,74.8,747.3
119.5,0.3,61.4,528.5
119.7,0.8,55.3,1149.0
115.5,0.0,64.2,1226.7
120.9,1.1,28.0,719.9
119.6,1.5,40.4,980.4
120.7,0.3,53.0,1091.6
120.6,0.2,75.2,716.1
119.7,0.4,57.8,534.8
118.6,0.1,74.7,742.5
122.1,0.6,39.9,784.9
119.3,0.1,73.3,665.4
122.0,1.6,61.3,1177.8
121.1,0.3,61.8,550.4
120.5,1.1,61.1,1353.3
119.5,0.4,68.4,643.7
123.1,0.0,37.2,651.4
120.9,0.4,54.2,1003.4
122.5,0.0,36.9,649.5
118.5,0.1,72.4,671.8
118.0,0.1,79.8,578.5
123.0,0.2,51.0,1170.2
122.6,0.2,48.3,1175.9
120.8,0.3,51.1,929.2
119.7,0.2,77.0,1351.8
121.0,0.6,47.7,1081.0
121.8,0.4,55.9,1007.5
120.7,0.2,50.3,1177.8
121.2,0.3,66.6,905.3
120.4,0.2,75.4,665.0
117.0,0.1,82.3,1104.1
121.5,0.6,57.8,557.3
120.7,0.3,52.6,934.7
120.4,0.2,75.2,1155.9
120.5,0.8,54.1,549.9
123.4,0.9,41.5,634.4
120.2,0.6,65.4,639.6
121.7,0.0,35.9,654.0
119.4,0.1,74.8,723.5
122.3,1.6,61.5,774.6
119.4,0.6,67.5,981.3
122.1,1.1,55.3,1130.5
121.1,0.2,55.4,1080.4
121.0,0.2,45.0,1229.5
116.9,0.1,82.5,949.7
119.4,0.2,53.1,1013.0
121.7,1.2,50.2,1150.1
121.8,1.1,50.0,848.9
121.4,0.4,81.1,1378.2
116.7,0.1,82.0,869.2
123.6,1.1,34.1,561.7
120.8,0.2,69.5,1061.8
116.1,0.0,54.5,866.0
116.7,0.1,82.1,1200.2
120.0,0.2,74.9,1183.2
122.7,0.2,45.2,1237.2
121.6,0.2,51.1,1096.4
118.9,0.2,82.5,579.2
119.6,0.2,55.8,571.7
121.0,0.8,43.2,1229.7
121.0,1.6,59.5,1156.8
118.4,0.4,31.6,943.5
115.4,0.0,63.3,1233.6
121.6,0.8,55.8,1235.4
121.2,0.3,47.6,717.0
120.5,0.3,39.9,1094.5
120.0,0.2,53.5,1084.1
120.9,0.4,58.6,563.2
120.9,0.3,59.3,967.7
121.2,0.6,47.1,1105.1
119.2,0.1,73.0,641.6
121.1,0.6,64.8,653.7
121.0,0.4,68.5,984.8
121.2,0.4,68.3,802.2
122.3,0.6,41.9,852.3
119.6,0.3,57.2,1235.8
119.7,0.4,80.0,1357.7
120.2,0.2,55.5,727.2
123.1,0.2,50.4,1178.3
120.1,1.6,58.8,1337.7
123.5,1.6,51.3,1154.7
121.3,0.4,54.1,1008.4
120.8,0.2,52.4,1011.7
119.0,0.1,73.3,653.7
117.9,0.1,81.7,872.8
120.6,0.2,62.3,789.1
122.1,0.3,53.1,713.6
118.2,0.1,72.6,1027.2
108.3,0.2,75.2,1387.4
117.2,0.1,79.2,574.5
117.5,0.1,82.3,861.6
121.3,0.8,65.5,905.3
122.2,1.1,43.0,772.1
121.5,0.2,62.4,571.1
120.7,0.2,77.3,1070.6
121.7,1.2,47.3,850.9
121.4,1.1,29.1,783.8
121.0,0.8,42.9,932.3
116.7,0.1,82.1,1184.9
120.7,0.4,52.7,1009.8
120.1,1.6,59.9,1155.4
121.0,0.2,54.6,566.2
120.1,0.8,70.6,1367.4
120.2,1.6,59.0,552.3
119.1,0.2,77.1,1356.2
120.8,1.6,55.4,876.0
122.2,0.8,68.4,1358.2
120.7,0.2,80.8,945.9
119.6,0.2,74.5,1090.5
121.4,1.6,59.8,1330.4
119.8,0.2,75.3,638.1
118.1,0.1,81.8,873.0
120.9,0.3,77.2,1420.1
124.8,0.0,36.5,652.2
120.7,0.8,37.2,927.6
121.7,1.6,60.4,1168.5
121.7,0.3,48.9,722.3
119.9,1.6,53.4,837.4
117.6,0.1,58.2,1006.2
117.2,0.0,62.0,1234.9
119.5,0.1,58.4,1018.2
121.3,0.3,66.3,883.8
121.5,0.8,44.6,1227.4
119.9,0.2,60.0,570.0
120.7,0.3,57.8,864.5
119.4,0.3,55.2,1221.0
122.2,0.6,82.3,1357.7
119.6,1.6,55.4,1165.6
119.5,0.0,55.4,860.6
124.8,0.0,36.4,646.3
120.7,0.4,54.4,1005.5
120.3,0.3,51.3,721.3
120.4,0.2,40.5,1083.2
119.1,0.2,63.8,803.4
124.0,0.0,35.2,650.4
119.5,1.6,41.1,968.7
117.9,0.1,71.7,1013.0
117.6,0.1,82.0,1102.3
121.5,0.6,47.6,1083.4
122.0,0.1,51.1,1170.7
120.0,0.4,57.0,556.2
121.1,0.4,67.1,999.9
115.7,0.0,63.7,1221.3
116.9,0.1,82.5,1190.2
117.9,0.1,81.5,871.3
119.8,0.2,63.4,832.7
119.5,0.4,38.0,933.4
120.5,0.2,51.0,1173.6
121.0,0.8,63.4,1352.3
118.4,0.2,77.1,1345.5
120.6,1.1,55.3,1147.1
118.5,0.1,80.4,1112.2
120.0,1.6,54.3,880.4
121.3,1.2,63.4,1078.8
121.3,0.2,46.1,1243.2
121.5,0.8,62.8,705.9
120.8,0.0,55.0,860.2
119.9,0.3,49.5,1099.1
118.2,0.1,79.7,576.9
121.3,1.6,55.4,909.2
119.9,1.6,58.9,1302.1
121.8,0.1,72.4,579.9
120.7,0.8,53.6,540.2
121.4,0.8,62.4,1068.1
121.1,0.8,53.6,506.5
121.2,0.4,53.7,1013.4
121.4,0.2,50.5,1181.5
121.1,0.2,50.7,1170.9
121.0,1.6,51.1,1149.8
120.3,1.6,41.2,985.2
122.8,0.9,47.4,854.3
121.8,0.6,62.1,1055.4
120.8,0.2,81.4,1015.2
118.4,0.1,58.0,1007.2
121.9,1.2,33.8,558.4
122.4,1.6,41.7,969.2
120.7,0.2,74.7,1166.1
119.9,0.8,82.7,1380.6
120.9,0.8,53.9,551.4
121.4,0.9,47.1,859.5
118.7,0.1,73.2,626.4
122.3,1.6,60.6,520.2
120.7,0.2,62.2,1020.2
120.1,0.2,55.6,1080.3
117.2,0.1,79.2,798.2
123.8,0.2,49.4,1176.5
118.0,0.1,73.3,641.6
121.5,0.2,51.2,1177.1
120.9,1.6,56.2,1338.2
119.0,0.2,75.4,648.9
118.9,0.2,52.0,1013.2
122.0,1.6,44.5,975.0
115.9,0.0,61.9,1225.5
118.8,0.2,55.8,859.5
117.1,0.1,81.2,1107.1
119.9,0.8,62.5,1068.1
116.9,0.1,82.1,949.9
121.5,0.8,56.4,1172.7
122.4,1.6,41.2,973.1
119.8,0.2,79.4,795.2
121.6,0.8,56.2,1159.2
119.4,1.1,55.9,620.6
120.1,0.2,74.8,1159.8
120.6,0.6,58.5,558.2
123.6,0.1,51.8,1176.3
119.4,0.3,71.9,840.9
120.7,0.3,73.9,1167.1
120.9,0.2,41.7,1085.3
117.6,0.1,79.0,800.8
121.7,1.1,28.1,714.2
121.5,0.8,38.5,927.3
123.2,0.8,37.7,640.6
120.7,1.6,55.5,1001.9
120.5,0.3,53.1,931.3
123.2,1.1,45.9,775.7
120.1,0.3,56.6,1222.8
121.9,0.0,36.3,649.2
120.3,1.6,41.0,970.1
120.7,0.4,54.9,1009.5
121.4,0.6,69.7,1183.2
116.8,0.1,82.2,953.2
120.1,0.3,50.0,1100.7
119.2,0.2,75.3,1193.9
119.7,1.6,41.6,999.4
120.9,0.2,82.2,1014.8
121.1,0.6,65.4,641.1
121.5,0.3,47.2,862.7
122.3,0.6,40.7,787.2
120.1,0.8,62.3,1063.2
122.0,1.1,53.5,538.7
121.0,0.3,46.3,868.4
119.5,0.8,55.2,723.9
121.3,1.6,39.5,1232.8
122.7,0.2,50.2,1181.8
119.8,1.6,40.1,1000.8
121.3,0.2,76.2,1158.8
117.8,0.1,73.1,643.5
120.4,0.3,56.5,1223.8
116.7,0.0,62.7,1226.4
116.5,0.1,80.7,1105.0
