Discharge Temp(F),Water Temp(F),Water Flow Rate(gpm),Intake Air Temp(F),Air Flow(cfm)
72.4,120.5,0.3,60.5,541.1
72.4,120.6,0.3,60.5,551.4
72.3,120.9,0.3,60.3,538.7
72.2,121,0.3,60.2,545
72.2,120.9,0.3,60.1,545.5
72.1,120.5,0.3,60.2,530.4
72,120,0.3,60.1,524.1
71.8,119.5,0.3,60,534.8
71.6,119.4,0.3,59.7,550.9
71.3,119.7,0.3,59.4,531.4
71.1,120.2,0.3,58.8,536.7
71,120.6,0.3,58.4,528.5
70.8,120.9,0.3,58.6,525
70.6,121,0.3,58.6,534.3
70.3,120.9,0.3,58.2,519.2
69.9,120,0.3,57.3,533.8
---,120,0.3,57.2,533.8
69.8,119.5,0.3,56.6,540.6
69.8,119.4,0.3,56.2,525.5
69.8,119.8,0.3,55.9,531.4
69.9,120.2,0.3,55.8,516.8
69.9,120.7,0.3,56.2,500.7
69.8,120.9,0.3,56.3,514.3
69.7,121,0.3,56.3,526
69.8,120.8,0.3,55.8,512.9
70,120.4,0.3,56,562.1
70.1,119.8,0.3,56.3,527.5
70.3,119.4,0.3,56.1,547
70.4,119.4,0.3,56.2,529.4
70.5,119.8,0.3,56.8,513.3
70.3,120.6,0.3,56.9,556.7
70.3,120.7,---,---,---
70.2,120.9,0.3,56.8,534.3
70.2,121,0.3,56.6,522.6
70.3,120.8,0.3,56.4,509
70.4,120.4,0.3,56.6,515.3
70.5,119.8,0.3,56.6,532.8
70.7,119.4,0.3,56.7,563.6
70.7,119.4,0.3,57,519.2
70.7,119.8,0.3,57,542.6
70.7,120.3,0.3,57,528.5
70.6,120.7,0.3,57.1,518.2
70.5,121,0.3,57.1,542.1
70.5,121,0.3,57.1,545
70.6,120.8,0.3,56.9,528.9
71,119.9,0.3,57.3,524.6
71,119.9,0.3,57.3,524.6
71,119.4,0.3,57.3,518.7
71,119.4,0.3,57.1,522.6
71.1,119.7,0.3,57.3,568.9
71.1,120.3,0.3,57.4,529.9
71.1,120.7,0.3,57.5,542.6
71.1,121,0.3,57.4,551.4
71.2,121.1,0.3,57.4,557.7
71.4,120.9,0.3,57.6,541.6
71.5,120.6,0.3,57.8,521.6
71.7,120,0.3,57.9,535.8
71.8,119.5,0.3,57.9,513.3
71.9,119.4,0.3,58,536.7
72.1,119.7,0.3,57.9,514.8
72.5,120.7,0.3,58,556.2
72.6,120.7,0.3,58,556.2
73,121.1,0.3,58.1,552.3
73.4,121.3,0.3,58.1,505.1
73.9,121.3,0.3,58.3,518.7
74.5,121.1,0.3,58.4,541.1
74.9,120.5,0.3,58,529.4
75,119.8,0.4,57.8,545
75.1,119.5,0.4,57.8,505.1
75.1,119.8,0.4,57.9,508
75,120.4,0.4,58.2,537.7
74.9,121,0.4,58.1,564.5
74.8,121.3,0.4,57.9,521.1
74.9,121.3,0.4,57.8,512.4
74.9,120.8,0.4,58,508
75,119.6,0.4,58,499.7
75,119.6,0.4,58,567.9
75,119.6,0.4,58,505.5
75,120.2,0.4,57.9,539.2
75,120.8,0.4,57.8,535.8
74.9,121.2,0.4,57.9,559.2
74.8,121.3,0.4,58,556.2
74.8,121.1,0.4,57.9,538.2
74.8,120.4,0.4,58,531.4
74.9,119.7,0.4,57.8,528.5
74.8,119.5,0.4,57.9,547
74.8,119.9,0.4,57.9,568.9
74.6,120.5,0.4,57.7,524.6
74.5,121,0.4,57.6,543.1
74.3,121.3,0.4,57.4,522.6
74.3,120.8,0.4,57,526.5
74.3,120.8,0.4,56.9,516.3
74.4,120,0.4,57,556.2
74.4,119.5,0.4,57.1,551.4
74.5,119.7,0.4,56.7,548.4
74.4,120.3,0.4,57,517.7
74.3,120.8,0.4,57.1,530.9
74.3,121.2,0.4,57,536.7
74.2,121.3,0.4,56.8,569.4
74.4,121.1,0.4,56.6,525
74.6,120.4,0.4,56.8,519.2
74.8,119.7,0.4,57.1,524.1
74.9,119.5,0.4,57.5,548.4
75,119.9,0.4,57.6,528.5
74.8,120.6,0.4,57.9,535.3
74.7,121.3,0.4,57.5,525
74.7,121.3,0.4,57.4,529.9
74.7,121.3,0.4,57.6,567
74.8,120.7,0.4,57.5,545.5
75,120,0.4,57.1,534.8
75.1,119.5,0.4,57.6,536.7
75.2,119.7,0.4,57.8,534.8
75.2,120.3,0.4,57.6,529.9
75.3,120.9,0.4,57.3,535.8
75.5,121.3,0.4,57.5,532.8
75.7,121.4,0.4,58.2,536.3
75.9,121.1,0.4,58.7,551.4
76,120.4,0.4,59.2,555.8
76.1,119.7,0.4,59.2,529.9
76.1,119.5,0.4,59.4,533.8
76.1,120.4,0.4,59.2,548
76.1,---,0.4,59.2,548
76,121.1,0.4,59.3,549.9
76,121.3,0.4,59.2,535.8
75.9,121.3,0.4,59.3,525.5
76,120.9,0.4,59.2,524.1
76.2,120.1,0.4,59.2,528
76.3,119.5,0.4,59.2,528.9
76.3,119.6,0.4,59.3,525.5
76.3,120.1,0.4,59.3,534.3
76.2,120.7,0.4,59.1,522.6
76.1,121.2,0.4,59,516.8
76.1,121.5,0.4,58.9,539.2
76.2,121.4,0.4,58.8,530.4
76.4,120.9,0.4,58.6,520.7
76.8,119.5,0.4,57.5,515.8
76.8,119.5,0.4,57.4,515.8
76.9,119.4,0.4,56,495.8
77,120,0.5,53.4,538.2
77,120.8,0.6,52.9,564
76.9,121.4,0.6,53,534.8
76.9,121.6,0.6,53.1,499.7
77,121.2,0.6,53.1,516.8
77.2,120.4,0.6,53.3,517.7
77.2,119.6,0.6,53.4,535.3
77.2,119.8,0.6,53.4,516.3
77.2,120.5,0.6,53.3,531.9
77.1,121.2,0.6,53.2,545
77.1,121.6,0.6,53.2,534.8
77.1,121.4,0.6,53.3,542.6
77.4,119.8,0.6,53.3,534.3
77.4,119.7,0.6,53.3,534.3
77.5,119.6,0.6,53.3,504.6
77.5,120.3,0.6,53.3,530.4
77.5,121.1,0.6,53.2,505.1
77.5,121.6,0.6,53.2,506
77.6,121.8,0.6,53.1,540.6
78,121.3,0.6,53.2,514.8
78.6,120.3,0.6,53.3,523.1
79.3,119.5,0.6,53.3,507.5
80,119.4,0.6,53.1,546.5
80.4,120.1,0.6,53,530.9
80.3,121.1,0.8,53.2,521.1
80.2,121.8,0.8,53.2,532.4
80.1,121.8,0.8,53.2,542.1
80.2,120.1,0.8,53.5,532.4
80.3,120.1,0.8,53.5,529.4
80.4,119.6,0.8,53.5,521.6
80.4,120.1,0.8,53.4,547.5
80.3,121.1,0.8,53.3,539.7
80.1,121.8,0.8,53.2,548.9
80.1,121.8,0.8,53.3,544.1
80.2,121.1,0.8,53.5,527
80.3,119.9,0.8,53.5,536.3
80.5,119.6,0.8,53.3,525.5
80.5,120.3,0.8,53.2,517.7
80.5,121.3,0.8,53.6,522.6
80.3,121.9,0.8,53.7,544.5
80.3,121.8,0.8,53.6,529.9
80.4,120.9,0.8,53.7,536.3
80.6,119.6,0.8,53.8,526.5
80.6,119.7,0.8,53.8,526.5
80.6,120.5,0.8,53.8,493.8
80.5,121.4,0.8,53.7,519.7
80.4,121.9,0.8,53.8,516.8
80.3,121.7,0.8,53.8,548.9
80.5,120.7,0.8,53.7,539.2
80.6,119.7,0.8,53.7,521.1
80.8,119.7,0.8,53.9,536.7
80.8,120.7,0.8,54,528.9
80.6,121.5,0.8,54.1,515.8
80.4,121.9,0.8,53.8,520.7
80.4,121.6,0.8,53.7,508.5
80.5,120.7,0.8,53.8,516.8
80.7,119.7,0.8,53.9,531.4
80.8,120.6,0.8,54.1,506.5
80.8,120.6,0.8,54.1,506.5
80.6,121.5,0.8,54,514.8
80.5,121.9,0.8,54.1,547
80.5,121.6,0.8,54,529.9
80.5,120.5,0.8,54.1,549.9
80.7,119.6,0.8,54.2,521.1
80.7,119.8,0.8,54,517.2
80.7,120.8,0.8,54,523.6
80.5,121.6,0.8,53.9,506.5
80.5,121.9,0.8,53.8,528.9
80.6,121.5,0.8,54,528.9
80.7,120.3,0.8,54.2,537.7
80.8,119.6,0.8,54.3,520.2
80.9,120,0.8,54.3,547
80.5,121.7,0.8,54.1,537.7
80.5,121.7,0.8,54.1,527.5
80.3,121.9,0.8,54,532.4
80.3,121.4,0.8,53.8,515.3
80.5,120.2,0.8,53.7,511.9
80.7,119.6,0.8,53.7,536.3
80.8,120.1,0.8,53.8,501.6
80.7,121.1,0.8,54,542.1
80.6,121.8,0.8,53.8,522.6
80.5,121.9,0.8,54.1,519.2
80.6,121.3,0.8,54,537.2
80.8,120.1,0.8,54.1,528.5
81,119.6,0.8,54.3,541.6
81,120.2,0.8,54.3,526.5
80.9,121.2,0.8,54.3,532.4
80.7,121.9,0.8,54.5,524.6
80.6,121.9,0.8,54.5,524.6
80.7,121.1,0.8,54.5,528.5
80.9,120,0.8,54.4,532.8
81,119.6,0.8,54.6,529.9
81,120.3,0.8,54.5,527
80.8,121.3,0.8,54.4,515.8
80.6,121.9,0.8,54.3,542.6
80.5,121.8,0.8,54.3,548
80.5,120.9,0.8,54.3,496.3
80.6,119.8,0.8,54.2,547
80.7,119.7,0.8,54.1,543.1
80.7,120.5,0.8,53.9,525
80.7,121.4,0.8,53.9,551.9
80.5,121.9,0.8,54.1,520.2
80.5,120.9,0.8,54.1,525.5
80.5,120.9,0.8,54.1,525.5
80.7,119.7,0.8,54.2,527.5
80.6,119.7,0.8,54.3,529.4
80.6,120.5,0.8,53.9,557.2
80.5,121.4,0.8,53.9,536.3
80.3,121.9,0.8,53.7,499.2
80.3,121.7,0.8,53.5,524.6
80.5,120.7,0.8,53.6,540.2
80.7,119.7,0.8,54.1,527.5
80.7,119.8,0.8,54.1,530.9
80.7,120.7,0.8,54,516.8
80.6,121.6,0.8,54.1,530.9
80.3,121.9,0.8,54.1,524.1
80.3,121.6,0.8,53.9,538.2
80.6,119.7,0.8,53.8,517.7
80.6,119.6,0.8,53.8,517.7
80.8,119.9,0.8,53.8,498.7
80.7,120.9,0.8,53.9,517.7
80.6,121.7,0.8,54,520.7
80.5,121.9,0.8,54.2,543.6
80.5,121.4,0.8,54.2,543.6
80.7,120.2,0.8,54.1,539.7
80.8,119.6,0.8,54,518.2
80.8,120,0.8,54.2,522.1
80.7,121,0.8,54.1,525
80.5,121.7,0.8,53.9,521.6
80.4,121.9,0.8,53.9,500.7
80.4,121.2,0.8,53.9,524.1
80.5,120.1,0.8,53.8,533.8
80.5,120,0.8,53.7,528.5
80.5,120,0.8,53.7,521.1
80.4,121.2,0.8,53.5,524.1
80.3,121.8,0.8,53.4,530.4
80.2,121.8,0.8,53.4,486.5
80.3,121.1,0.8,53.6,506.5
80.6,119.9,0.8,53.6,534.8
80.7,119.6,0.8,53.7,543.1
80.7,120.2,0.8,54,550.4
80.7,121.2,0.8,53.9,558.2
80.5,121.8,0.8,53.8,541.1
80.4,121.9,0.8,53.8,527
80.4,121.1,0.8,54.1,500.2
80.7,119.9,0.8,54,548
80.9,119.6,0.8,53.8,536.7
80.8,121.2,0.8,54.2,508
80.8,121.3,0.8,54.3,508
80.6,121.9,0.8,54.3,499.2
80.5,121.8,0.8,54.1,526.5
80.7,120.9,0.8,53.9,551.4
81,119.8,0.8,53.9,537.2
81.1,119.7,0.8,53.8,524.6
81.2,120.5,0.8,53.7,528
81.3,121.5,0.8,53.4,533.3
81.5,122.1,0.8,53.2,550.9
81.8,122.2,0.8,53.4,534.8
82.4,121.6,0.8,53.4,518.2
83,120.5,0.8,53.5,553.8
83.4,119.7,1,53.5,534.3
83.4,119.8,1.1,53.6,523.6
83.2,121.8,1.1,53.5,528.9
83.2,121.9,1.1,53.5,528.9
82.8,122.1,1.1,53.9,493.8
83,121.2,1.1,53.5,507
83.3,120,1.1,53.4,558.7
83.5,119.6,1.1,53.7,531.9
83.4,120.5,1.1,53.7,502.1
83.2,121.6,1.1,53.7,533.3
82.9,122.2,1.1,53.7,522.6
82.9,121.8,1.1,53.3,527.5
83,120.4,1.1,53.1,528.5
83.4,119.6,1.1,53.3,503.6
83.5,120,1.1,53.8,529.4
83.4,121.2,1.1,53.7,532.8
83.2,122.1,1.1,53.6,513.3
82.9,121.3,1.1,53.9,541.6
82.9,121.1,1.1,53.9,522.6
83,119.8,1.1,53.6,565.5
83.3,119.7,1.1,53.2,501.6
83.4,120.6,1.1,53.1,527.5
83.2,121.6,1.1,53.4,547
83,122.2,1.1,53.5,536.3
82.9,121.8,1.1,53.5,532.4
83.1,120.5,1.1,53.3,524.6
83.3,119.6,1.1,53.4,545
83.4,120,1.1,53.5,542.6
83.4,121.1,1.1,53.4,536.7
83.3,122,1.1,53.6,518.7
83.1,122.1,1.1,53.7,543.6
83,121.1,1.1,53.8,533.3
83.3,119.6,1.1,53.6,537.7
83.3,119.7,1.1,53.6,537.7
83.5,120.7,1.1,53.5,536.3
83.3,121.7,1.1,53.6,489.5
83,122.2,1.1,53.7,545.5
82.9,121.7,1.1,53.6,501.2
83.1,120.4,1.1,53.3,505.5
83.3,119.7,1.1,53.4,516.8
83.4,120.1,1.1,53.3,531.9
83.4,121.3,1.1,53.5,537.7
83.1,122.1,1.1,53.7,492.4
83,122,1.1,53.7,534.3
83,120.9,1.1,53.6,541.1
83.2,119.8,1.1,53.6,519.7
83.3,119.8,1.1,53.6,514.8
83.1,121.7,1.1,53.1,527
83.1,121.8,1.1,53.1,527
83,122.2,1.1,52.8,540.6
83,121.5,1.1,53.3,520.7
83.3,120.2,1.1,53.8,501.2
83.5,119.6,1.1,53.9,505.5
83.5,120.3,1.1,53.8,538.7
83.3,121.4,1.1,53.8,530.9
83,122.1,1.1,53.7,540.2
82.9,122,1.1,53.7,520.2
83.1,120.7,1.1,53.6,527.5
83.3,119.7,1.1,53.7,559.7
83.3,119.9,1.1,53.7,540.2
83.3,121,1.1,53.5,509
83.1,121.9,1.1,53.5,522.6
82.8,121.6,1.1,53.3,530.4
82.7,121.6,1.1,53.3,526
82.9,120.2,1.1,53.2,518.2
83.1,119.6,1.1,53.3,516.8
83.2,120.3,1.1,53.3,520.7
83.1,121.4,1.1,53.1,493.4
83,122.1,1.1,53,522.6
82.8,122,1.1,53.3,531.4
82.8,120.8,1.1,53.5,530.9
82.9,119.7,1.1,53.3,520.2
83,119.8,1.1,53.2,526.5
83,120.9,1.1,52.8,527.5
82.8,121.9,1.1,52.7,531.9
82.6,122.2,1.1,52.7,526.5
82.7,121.3,1.1,52.6,530.9
83.3,119.7,1.1,53.3,519.2
83.4,119.7,1.1,53.3,519.2
83.4,120.5,1.1,53.4,524.6
83.3,121.6,1.1,53.3,535.3
83,122.2,1.1,53.7,542.6
82.8,121.9,1.1,53.5,529.4
82.9,120.6,1.1,53.2,526
83,119.7,1.1,53.2,512.9
83.2,120,1.1,53.2,530.4
83,121.1,1.1,53.6,531.9
83,122,1.1,53.5,538.7
82.8,122.1,1.1,53.8,526.5
82.6,121.2,1.1,54.3,512.4
82.7,119.9,1.1,54.8,527
82.5,119.6,1.1,55.7,545.5
81.9,121.5,1.1,56.3,598.7
---,121.7,---,---,598.7
81.6,122.2,1.1,56.4,599.1
81.4,121.7,1.1,56.4,600.6
81.3,120.3,1.1,56.3,628.4
81.4,119.6,1.1,55.9,604.5
81.6,120.1,1.1,55.4,626.9
81.7,121.3,1.1,55.4,642
81.6,122,1.1,55.5,621.6
81.3,122.1,1.1,55.8,621.1
81.5,121,1.1,55.7,623.5
81.7,119.8,1.1,55.9,597.2
81.9,119.6,1.1,56,609.9
82,120.6,1.1,56.2,612.8
81.9,121.7,1.1,56.3,601.1
81.5,121.5,1.1,56.2,593.3
81.4,121.5,1.1,56.2,---
81.6,120.1,1.1,56.2,600.6
81.7,119.5,1.1,56.2,599.6
81.8,120.1,1.1,56.1,614.7
81.7,121.3,1.1,56,626.4
81.4,122,1.1,55.8,623
81.2,121.8,1.1,55.6,627.9
81.3,120.6,1.1,55.6,596.7
81.7,119.6,1.1,55.7,599.1
81.9,119.7,1.1,56,579.2
81.8,120.8,1.1,56.1,609.4
81.5,121.8,1.1,56.2,605
81.3,122,1.1,56.1,604.5
81.2,121.1,1.1,55.9,616.2
81.7,119.4,1.1,55.9,620.6
81.7,119.4,1.1,55.9,637.2
81.8,120.3,1.1,55.9,615.7
81.6,121.4,1.1,55.9,602.1
81.4,121.9,1.1,55.9,590.4
81.3,121.5,1.1,56,609.4
81.3,120.1,1.1,56,592.8
81.6,119.3,1.1,56,623
81.7,119.7,1.1,56,612.8
81.7,120.9,1.1,56,626.4
81.5,121.7,1.1,56,611.8
81.2,121.7,1.1,56.2,598.7
81.2,120.7,1.1,56.3,609.9
81.4,119.5,1.1,56.7,628.9
81.6,119.5,1.1,57.6,639.1
81.5,121.1,1,61.6,615.2
81.5,121.3,0.8,61.5,642
81.3,121.6,0.8,61.6,602.1
81.2,121.1,0.8,61.6,619.6
81.3,120,0.8,61.3,598.7
81.5,119.3,0.8,61.5,631.3
81.5,119.5,0.8,61.4,619.6
81.5,120.4,0.8,61,604.5
81.4,121.2,0.8,60.9,623.5
81.4,121.6,0.8,61.1,616.7
81.5,121.3,0.8,61.3,607.4
81.6,120.3,0.8,61.5,620.6
81.8,119.3,0.8,61.7,625.5
81.8,119.4,0.8,61.9,631.3
81.8,120.4,0.8,62,595.2
81.2,121.6,0.8,61.6,620.6
81.2,121.6,0.8,61.7,619.1
81.1,121.4,0.8,61.3,614.3
81.3,120.3,0.8,61.2,626.4
81.6,119.3,0.8,61.2,649.4
81.7,119.4,0.8,61.4,616.7
81.7,120.4,0.8,61.2,609.9
81.6,121.2,0.8,61.5,612.3
81.3,121.6,0.8,61.6,597.7
81.3,121.4,0.8,61.4,637.7
81.5,120.4,0.8,61.3,602.6
81.8,119.4,0.8,61.3,627.9
82,119.5,0.8,61.6,634.2
81.9,120.4,0.8,61.8,625
81.8,121.2,0.8,61.8,639.1
81.7,121.5,0.8,62,598.2
81.7,121.4,0.8,62.1,591.8
81.8,120.4,0.8,62.2,649.4
82,119.4,0.8,62.2,632.3
82.1,119.4,0.8,62.1,576.7
82.1,120.3,0.8,62.1,610.4
82,121.2,0.8,62.2,629.9
81.8,121.6,0.8,61.9,605
81.8,121.5,0.8,61.8,622.5
81.9,120.6,0.8,62.1,628.4
82.1,119.5,0.8,62.1,639.6
82.3,119.4,0.8,62.2,614.7
82.4,120.3,0.8,62.2,629.4
82.4,121.2,0.8,62.2,615.2
82.4,121.7,0.8,62.1,642
83,120.8,0.8,62.9,586.5
83.1,120.6,0.8,63,586.5
83.7,119.7,0.8,64,636.2
84.5,119.8,0.8,65.5,626
84.8,120.6,0.8,68.9,601.6
84.8,121.3,0.6,69.1,603
84.8,121.7,0.6,69.3,621.6
84.7,121.7,0.6,69.3,618.6
84.7,121.2,0.6,69.4,627.9
84.9,120.2,0.6,69.3,651.8
85.1,119.6,0.6,69.5,642
85.1,119.7,0.6,69.7,648.9
85.1,120.4,0.6,69.7,605
84.9,121.2,0.6,69.6,634.7
84.7,121.7,0.6,69.5,622.1
84.5,121.7,0.6,69.1,627.9
84.6,---,0.6,69.1,646.4
84.7,120.9,0.6,69.1,644.5
84.9,119.9,0.6,69.2,632.8
85.1,119.7,0.6,69.4,651.8
85.2,120.3,0.6,69.5,623
85.2,121,0.6,69.4,623
85,121.7,0.6,69.7,617.2
84.8,122,0.6,69.6,642.5
84.7,121.9,0.6,69.7,594.3
84.7,121.2,0.6,69.5,613.8
84.8,120.1,0.6,69.3,622.1
84.9,119.7,0.6,69.3,623
84.9,120.2,0.6,69.2,599.1
85,120.9,0.6,69.1,636.7
84.7,121.9,0.6,69.3,626.9
84.7,122,0.6,69.3,615.7
84.6,121.9,0.6,69.3,631.8
84.6,121.3,0.6,69.3,626.9
84.7,120.3,0.6,69.3,649.8
84.8,119.7,0.6,69.3,599.6
84.8,120.1,0.6,69.3,628.9
84.7,120.8,0.6,69.2,628.9
84.6,121.5,0.6,69.1,635.7
84.5,122,0.6,69,644.5
84.4,122,0.6,69,650.3
84.4,121.5,0.6,68.9,614.3
84.6,120.5,0.6,68.9,634.7
84.8,119.7,0.6,69,633.8
84.8,119.9,0.6,69.1,631.8
84.7,121.3,0.6,69.3,634.2
84.6,121.4,0.6,69.3,634.2
84.4,121.9,0.6,69.2,622.1
84.3,122,0.6,68.9,616.7
84.3,121.6,0.6,68.9,639.1
84.4,120.6,0.6,68.9,629.9
84.5,119.8,0.6,68.8,592.3
84.6,119.8,0.6,68.7,636.7
84.6,120.5,0.6,68.7,648.4
84.5,121.2,0.6,68.7,642
84.3,121.8,0.6,68.8,629.4
84.1,122,0.6,68.8,637.2
84.1,121.7,0.6,68.7,617.2
84.3,120.9,0.6,68.5,593.8
84.5,119.9,0.6,68.6,652.8
84.5,120.4,0.6,68.8,615.2
84.5,120.4,0.6,68.8,626.9
84.4,121.2,0.6,68.6,619.1
84.2,121.7,0.6,68.7,610.4
84.1,122,0.6,68.4,594.3
84,121.8,0.6,68.3,637.7
84.2,121,0.6,68.3,632.8
84.3,120.1,0.6,68.3,625
84.4,119.7,0.6,68.7,615.7
84.4,120.3,0.6,68.6,601.1
84.3,121,0.6,68.6,658.6
84.1,121.7,0.6,68.7,659.1
84,122,0.6,68,626.9
84,121.8,0.6,68.2,617.2
84.1,121.1,0.6,68.4,629.4
84.3,119.7,0.6,68.3,606.5
84.3,119.7,0.6,68.3,654.2
84.3,120.2,0.6,68.5,637.2
84.2,121,0.6,68.5,626.9
84,121.6,0.6,68.3,610.8
83.8,122,0.6,68.1,613.8
83.7,121.8,0.6,68.1,623
83.9,121.2,0.6,68,634.2
84.1,120.1,0.6,68.2,621.1
84.1,119.7,0.6,68.4,655.7
84.1,120.2,0.6,68.2,659.6
84,121,0.6,68.3,626.9
83.9,121.6,0.6,68.1,632.3
83.7,122,0.6,68,631.8
83.6,121.9,0.6,67.9,616.7
83.9,120.4,0.6,68,637.7
83.9,120.2,0.6,68,637.7
84,119.7,0.6,68,643
84.1,120.2,0.6,68,626.9
84,121,0.6,68,639.6
83.8,121.6,0.6,68,600.1
83.7,122,0.6,67.9,632.8
83.7,121.9,0.6,67.8,626.9
83.8,121.3,0.6,67.8,633.3
84,120.3,0.6,68,637.7
84.1,119.7,0.6,68.1,614.3
84,120,0.6,68.2,602.1
84.1,120.8,0.6,67.8,627.4
84.2,121.5,0.6,68,651.3
84.1,121.9,0.6,68.4,603.5
84.2,121.5,0.6,68.7,637.7
84.2,121.5,0.6,68.8,637.7
84.3,120.5,0.6,68.9,629.9
84.5,119.7,0.6,68.8,625
84.6,119.9,0.6,69.1,642
84.4,120.7,0.6,69.1,643.5
84.3,121.4,0.6,68.7,629.4
84.1,121.9,0.6,68.6,648.9
84,122,0.6,68.6,585.5
84,121.6,0.6,68.7,650.3
84.1,120.6,0.6,68.6,617.2
84.2,119.8,0.6,68.6,633.8
84.2,119.9,0.6,68.4,627.9
84.1,120.6,0.6,68.3,626.4
83.9,121.3,0.6,68.2,628.4
83.6,122,0.6,68,631.3
83.6,122,0.6,68,631.3
83.6,121.6,0.6,68.1,636.7
83.7,120.6,0.6,68,614.3
83.9,119.8,0.6,68.1,637.7
83.9,119.8,0.6,68.1,638.1
83.8,120.6,0.6,68,627.9
83.7,121.3,0.6,67.8,627.9
83.5,121.8,0.6,68,601.6
83.3,121.9,0.6,67.9,643
83.3,121.5,0.6,67.7,634.2
83.4,120.6,0.6,67.5,646.4
83.6,119.8,0.6,67.3,637.7
83.7,119.8,0.6,67.6,654.2
83.6,120.6,0.6,67.7,615.7
83.4,121.7,0.6,67.6,629.9
83.4,121.8,0.6,67.5,617.7
83.3,121.9,0.6,67.7,650.8
83.2,121.5,0.6,67.4,633.8
83.3,120.5,0.6,67.5,616.2
83.5,119.7,0.6,67.4,620.6
83.5,119.8,0.6,67.6,641.6
83.5,120.6,0.6,67.6,645
83.4,121.3,0.6,67.5,641.6
83.2,121.8,0.6,67.4,639.6
83.1,121.8,0.6,67.1,615.2
83.2,121.4,0.6,67.3,635.7
83.2,120.4,0.6,67.4,633.3
83.3,119.7,0.6,67.3,628.4
83.4,119.8,0.6,67.2,633.3
83.3,121.2,0.6,67.2,631.8
83.3,121.2,0.6,67.3,638.1
83.1,121.7,0.6,67.4,618.6
82.9,121.8,0.6,67.3,636.7
83,121.3,0.6,66.9,632.3
83.2,120.4,0.6,66.8,640.6
83.4,119.6,0.6,67.3,649.4
83.5,119.7,0.6,67.3,632.8
83.4,120.5,0.6,67.4,649.4
83.3,121.2,0.6,67.1,647.4
83.1,121.7,0.6,67,650.3
83.1,121.8,0.6,67.1,641.1
83.1,121.3,0.6,67.1,632.8
83,120.3,0.6,67.3,644
83,119.5,0.6,67.1,633.8
83,120.4,0.6,66.9,623.5
83,120.5,0.6,67,623.5
82.9,121.2,0.6,66.7,634.7
82.7,121.7,0.6,66.8,635.7
82.6,121.7,0.6,66.7,654.2
82.7,121.1,0.6,66.6,635.7
82.9,120.1,0.6,66.5,635.7
83.2,119.6,0.6,66.6,668.4
83.2,119.9,0.6,67,629.9
83.1,120.7,0.6,67,638.6
82.8,121.4,0.6,67.2,639.1
82.6,121.8,0.6,66.7,631.3
82.4,121.7,0.6,66.5,629.4
82.4,121,0.6,66.4,675.7
82.4,120.1,0.6,66.2,631.8
82.6,119.9,0.6,66.2,648.9
82.6,119.9,0.6,66.1,648.9
82.5,120.7,0.6,66.2,656.7
82.4,121.3,0.6,66,640.1
82.3,121.7,0.6,66.1,646.4
82.3,121.6,0.6,66.1,639.6
82.3,120.9,0.6,66.3,637.7
82.3,119.9,0.6,66.2,653.7
82.4,119.5,0.6,66.1,659.6
82.5,120.1,0.6,65.9,667.4
82.4,120.9,0.6,65.9,637.2
82.3,121.5,0.6,66.1,649.4
82.1,121.8,0.6,65.9,633.8
82,121.5,0.6,65.9,637.2
82.1,120.7,0.6,66,642.5
82.3,119.5,0.6,65.9,645.9
82.3,119.6,0.6,66,645.5
82.2,120.2,0.6,65.9,652.8
82,121,0.6,65.9,646.4
81.8,121.6,0.6,65.6,633.8
81.6,121.8,0.6,65.4,632.3
81.6,121.4,0.6,65.1,650.8
81.8,120.5,0.6,65.2,630.3
82,119.7,0.6,65.2,630.8
82.2,119.7,0.6,65.3,641.6
82.2,120.4,0.6,65.5,644.5
82.1,121.1,0.6,65.7,626
82,121.7,0.6,65.6,651.3
81.9,121.7,0.6,65.5,645.5
81.9,121.3,0.6,65.6,630.3
82.2,119.6,0.6,65.8,627.9
82.2,119.6,0.6,65.8,639.6
82.2,119.8,0.6,65.7,638.6
82.3,120.6,0.6,65.7,636.7
82.2,121.3,0.6,65.9,615.7
82,121.7,0.6,65.8,647.4
81.9,121.7,0.6,65.8,639.6
81.9,121.1,0.6,65.7,610.4
82,120.1,0.6,65.6,656.7
82.2,119.6,0.6,65.6,614.3
82.2,120,0.6,65.6,649.4
82.1,120.6,0.6,65.5,632.3
82,121.3,0.6,65.7,657.2
81.8,121.7,0.6,65.6,631.8
81.7,121.7,0.6,65.5,641.6
81.8,120,0.6,65.4,648.9
81.8,120,0.6,65.4,648.9
81.8,119.6,0.6,65.3,601.6
81.8,120.1,0.6,65.2,654.7
81.8,120.9,0.6,65.1,628.4
81.7,121.5,0.6,65.2,637.2
81.6,121.8,0.6,65.2,634.7
81.6,121.6,0.6,65.2,656.7
81.7,120.8,0.6,65.2,631.3
81.9,119.9,0.6,65.2,639.1
82,119.7,0.6,65.3,632.8
82,120.3,0.6,65.4,632.8
81.9,121.1,0.6,65.4,641.1
81.7,121.6,0.6,65.4,626
81.6,121.8,0.6,65.3,647.9
81.6,120.7,0.6,65,645
81.6,120.5,0.6,65,645
81.7,119.7,0.6,65.1,649.8
81.7,119.8,0.6,65,637.2
81.8,120.5,0.6,65.1,635.7
81.7,121.2,0.6,65.1,619.1
81.6,121.7,0.6,65,629.9
81.6,121.7,0.6,65.2,642.5
